"","eventID","eventID.temp","eventIDnew","response.eventID","event.start.ts","event.end.ts","event.dur","event.Q.tot.m3","event.baseflow.tot.m3","event.quickflow.tot.m3","rain.start.ts","rain.eventn","rain.mean","rain.peak.mm.h","rain.peak.ts","rain.tot.mm","rain.dur","init.rain.mean","init.rain.peak.mm.h","init.rain.peak.ts","init.rain.centroid.ts","init.rain.tot.mm","init.rain.dur","Q.response.start.ts","Q.response.end.ts","Q.response.dur","Q.response.tot.m3","Q.response.base.m3","Q.response.quick.m3","Q.nopeaks","Q.peak.m3.s","Q.peak.ts","Q.peak.rank","Q.QXX","lag.start.dur","lag.peak.dur","lag.peakinit.dur","rlimb.dur","flimb.dur","rlimb.rain","interevent.dur","interevent.rainfall.tot.mm","interevent.Q.median","anti.rain.mm3h","anti.rain.mm6h","anti.rain.mm12h","anti.rain.mm24h","anti.rain.mm5d","anti.rain.mm30d","Q.dur","quickflow.start.ts","quickflow.end.ts","quickflow.dur","check.outlier1","check.outlier2","check.outlier3","check.manual"
"364",364,364,364,NA,2013-11-10 16:00:00,2013-11-13 03:00:00,212400s (~2.46 days),4531042.51647654,1708785.28409757,2822257.23237897,2013-11-10 16:00:00,2,0.378035333333333,4.11246,2013-11-10 21:00:00,5.67053,27000s (~7.5 hours),1.1246515,4.11246,2013-11-10 21:00:00,2013-11-10 22:00:00,5.6232575,68400s (~19 hours),2013-11-11 00:00:00,2013-11-13 03:00:00,183600s (~2.12 days),4168365.01515771,1428916.25862129,2739448.75653642,1,175.836111750516,2013-11-11 17:00:00,0.997,"Q5",28800,72000,72000,61200s (~17 hours),122400s (~1.42 days),5.6232575,-14400s (~-4 hours),0.516195,68.61944469397,0.0954975,2.362415,4.3397825,8.136055,44.2533025,124.766305,212400,1384099200,1384311600,212400,NA,FALSE,FALSE,FALSE
"365",365,365,365,NA,2013-11-18 11:00:00,2013-11-22 06:00:00,327600s (~3.79 days),2960870.01076681,1925969.96931575,1034900.04145106,2013-11-18 11:00:00,2,0.253818913043478,2.87168,2013-11-20 21:00:00,5.837835,51300s (~14.25 hours),0.349885882352941,2.23,2013-11-19 06:00:00,2013-11-19 06:00:00,2.97403,118800s (~1.38 days),2013-11-18 12:00:00,2013-11-22 06:00:00,324000s (~3.75 days),2940510.01069278,1905609.96924172,1034900.04145106,1,59.1916668819093,2013-11-21 07:00:00,0.928,"Q10",3600,36000,176400,241200s (~2.79 days),82800s (~23 hours),5.837835,453600s (~5.25 days),1.67339,24.4027778665153,0.000235,0.00036,0.00083,0.2964025,27.3645025,132.0024025,327600,1384772400,1385100000,327600,NA,FALSE,FALSE,FALSE
"366",366,366,366,NA,2013-12-12 16:00:00,2013-12-14 13:00:00,162000s (~1.88 days),967777.503519195,635674.514428603,332102.989090592,2013-12-12 16:00:00,3,0.220058043478261,1.92,2013-12-13 12:00:00,2.5306675,27900s (~7.75 hours),0.316266774193548,1.92,2013-12-13 12:00:00,2013-12-13 12:00:00,2.4510675,108000s (~1.25 days),2013-12-13 10:00:00,2013-12-14 13:00:00,97200s (~1.12 days),719540.002616512,388424.035135007,331115.967481506,0,39.4861112546971,2013-12-14 06:00:00,0.86,"Q15",64800,64800,64800,72000s (~20 hours),25200s (~7 hours),2.5078175,1756800s (~2.9 weeks),0.7158175,18.4888889561213,0.1316575,0.1461025,0.14761,0.1478175,0.8213175,111.178505,162000,1386864000,1387026000,162000,NA,FALSE,TRUE,FALSE
"367",367,367,367,NA,2013-12-14 11:00:00,2013-12-16 18:00:00,198000s (~2.29 days),2111045.00767654,1009046.82442212,1101998.18325442,2013-12-14 11:00:00,3,0.316277678571429,4.73,2013-12-14 16:00:00,4.4278875,34200s (~9.5 hours),0.87813,4.73,2013-12-14 16:00:00,2013-12-14 16:00:00,2.8539225,43200s (~12 hours),2013-12-14 16:00:00,2013-12-16 18:00:00,180000s (~2.08 days),2012892.50731962,937654.090322983,1075238.41699663,2,77.3083336144549,2013-12-16 07:00:00,0.958,"Q5",18000,140400,140400,140400s (~1.62 days),39600s (~11 hours),3.59041,-14400s (~-4 hours),0.0237875,23.2083334177274,0.065325,1.781325,2.5163925,2.5585025,3.23221,111.5611,198000,1387018800,1387216800,198000,NA,FALSE,FALSE,FALSE
"368",368,368,368,NA,2013-12-16 03:00:00,2013-12-18 01:00:00,165600s (~1.92 days),1835760.0066755,1032839.28719032,802920.719485175,2013-12-16 03:00:00,2,0.305250212765957,2.22392,2013-12-17 00:00:00,3.58669,30600s (~8.5 hours),0.500127142857143,2.22392,2013-12-17 00:00:00,2013-12-16 21:00:00,3.50089,97200s (~1.12 days),2013-12-17 06:00:00,2013-12-18 01:00:00,68400s (~19 hours),778297.502830176,431647.270001061,346650.232829115,1,54.1694446414245,2013-12-17 14:00:00,0.914,"Q10",97200,50400,50400,28800s (~8 hours),39600s (~11 hours),3.50096,-61200s (~-17 hours),1.0163175,53.8611113069699,0.34721,0.7193575,3.63003,6.1076075,6.7959225,113.005795,165600,1387162800,1387328400,165600,NA,FALSE,FALSE,FALSE
"369",369,369,369,NA,2013-12-17 14:00:00,2013-12-20 14:00:00,259200s (~3 days),3507265.01275371,1592129.91993373,1915135.09281997,2013-12-17 14:00:00,1,0.548382191780822,6.00903,2013-12-18 19:00:00,10.007975,55800s (~15.5 hours),0.548382191780822,6.00903,2013-12-18 19:00:00,2013-12-18 22:00:00,10.007975,259200s (~3 days),2013-12-18 14:00:00,2013-12-20 14:00:00,172800s (~2 days),2816250.01024092,1105854.39855385,1710395.61168707,1,129.26388935894,2013-12-19 12:00:00,0.991,"Q5",86400,61200,61200,79200s (~22 hours),93600s (~1.08 days),7.979875,-46800s (~-13 hours),0.0858,45.0750001639093,0.28898,3.0698825,4.2039725,7.83495,10.2902575,115.67682,259200,1387288800,1387548000,259200,NA,FALSE,FALSE,FALSE
"370",370,370,370,NA,2013-12-21 17:00:00,2013-12-23 04:00:00,126000s (~1.46 days),1690220.00614626,964528.162676378,725691.843469883,2013-12-21 17:00:00,1,0.436849722222222,3.02607,2013-12-22 04:00:00,3.9316475,29700s (~8.25 hours),0.436849722222222,3.02607,2013-12-22 04:00:00,NA,3.9316475,126000s (~1.46 days),2013-12-22 04:00:00,2013-12-23 04:00:00,86400s (~1 days),1305740.00474815,689558.999815843,616181.004932307,1,81.408333629364,2013-12-22 23:00:00,0.963,"Q5",39600,68400,68400,68400s (~19 hours),18000s (~5 hours),3.823515,90000s (~1.04 days),1.96695,31.7041667819547,0.643555,2.245405,3.3365375,12.4250125,22.7041725,125.1942,126000,1387645200,1387771200,126000,NA,FALSE,FALSE,FALSE
"371",371,371,371,NA,2013-12-22 19:00:00,2013-12-25 02:00:00,198000s (~2.29 days),4469397.51625237,1833669.69743965,2635727.81881272,2013-12-22 19:00:00,2,0.937430892857143,5.58294,2013-12-23 13:00:00,13.1240325,46800s (~13 hours),1.12748380952381,5.58294,2013-12-23 13:00:00,2013-12-23 12:00:00,11.83858,241200s (~2.79 days),2013-12-23 09:00:00,2013-12-25 02:00:00,147600s (~1.71 days),3783975.01375992,1425886.41244202,2358088.6013179,1,170.322222841576,2013-12-24 06:00:00,0.997,"Q5",50400,61200,61200,75600s (~21 hours),72000s (~20 hours),11.53909,-39600s (~-11 hours),0.27155,58.9111113253336,1.449285,3.29107,5.5436975,11.653435,26.0023975,128.2137325,198000,1387738800,1387936800,198000,NA,FALSE,FALSE,FALSE
"372",372,372,372,NA,2013-12-24 18:00:00,2013-12-27 12:00:00,237600s (~2.75 days),3189220.01159718,2344548.85984568,844671.151751496,2013-12-24 18:00:00,1,0.296860298507463,1.39024,2013-12-25 01:00:00,4.97241,50400s (~14 hours),0.296860298507463,1.39024,2013-12-25 01:00:00,NA,4.97241,237600s (~2.75 days),2013-12-26 08:00:00,2013-12-27 12:00:00,100800s (~1.17 days),1550420.0056379,1032766.72987267,517653.27576523,1,73.4000002669094,2013-12-26 23:00:00,0.953,"Q5",136800,165600,165600,54000s (~15 hours),46800s (~13 hours),4.27288,-36000s (~-10 hours),1.3955375,66.5833335754548,0.5015525,5.0070925,11.8480175,17.3657425,37.811725,139.734235,237600,1387908000,1388145600,237600,NA,FALSE,FALSE,FALSE
"373",373,373,373,NA,2013-12-26 21:00:00,2013-12-31 09:00:00,388800s (~4.5 days),5602047.5203711,3503672.43920447,2098375.08116664,2013-12-26 21:00:00,1,0.327787247706422,2.28693,2013-12-31 07:00:00,8.9322025,82800s (~23 hours),0.327787247706422,2.28693,2013-12-31 07:00:00,2013-12-28 09:00:00,8.9322025,388800s (~4.5 days),2013-12-30 02:00:00,2013-12-31 09:00:00,111600s (~1.29 days),2344822.50852664,999760.757853965,1345061.75067267,1,123.891667117182,2013-12-30 20:00:00,0.99,"Q5",277200,-39600,-39600,64800s (~18 hours),46800s (~13 hours),7.73422,-61200s (~-17 hours),1.1513075,59.5097224386215,0.683275,1.911925,4.0772125,15.90171,41.8008725,143.63821,388800,1388091600,1388480400,388800,NA,TRUE,FALSE,FALSE
"374",374,374,374,NA,2013-12-30 20:00:00,2014-01-01 05:00:00,118800s (~1.38 days),2184517.50794371,1175003.87694412,1009513.63099959,2013-12-30 20:00:00,2,0.246175,2.28693,2013-12-31 07:00:00,2.0924875,23400s (~6.5 hours),0.319619333333333,2.28693,2013-12-31 07:00:00,NA,1.1985725,576000s (~6.67 days),2013-12-31 14:00:00,2014-01-01 05:00:00,54000s (~15 hours),930462.503383504,588425.648295631,342036.855087873,1,91.0472225533034,2014-01-01 00:00:00,0.972,"Q5",64800,61200,61200,36000s (~10 hours),18000s (~5 hours),1.83419,-54000s (~-15 hours),1.1985725,90.5416669959095,0.722735,4.19971,4.7721475,7.9703425,48.99967,151.07382,118800,1388433600,1388552400,118800,NA,FALSE,FALSE,FALSE
"375",375,375,375,NA,2013-12-31 17:00:00,2014-01-03 01:00:00,201600s (~2.33 days),4761275.01731375,2342908.23446601,2418366.78284774,2013-12-31 17:00:00,1,0.441446842105263,2.29591,2014-01-01 08:00:00,6.2906175,45900s (~12.75 hours),0.441446842105263,2.29591,2014-01-01 08:00:00,2014-01-02 08:00:00,6.2906175,201600s (~2.33 days),2014-01-01 07:00:00,2014-01-03 01:00:00,151200s (~1.75 days),3933582.51430395,1820147.87330536,2113434.64099859,1,177.891667313546,2014-01-02 03:00:00,0.997,"Q5",50400,68400,68400,72000s (~20 hours),79200s (~22 hours),4.981785,-50400s (~-14 hours),1.0683075,62.4055557824851,1.1805025,1.25395,5.45912,7.89866,50.25057,152.3241775,201600,1388509200,1388710800,201600,NA,FALSE,FALSE,FALSE
"376",376,376,376,NA,2014-01-02 02:00:00,2014-01-04 02:00:00,172800s (~2 days),3567500.01297274,1914304.79959856,1653195.21337419,2014-01-02 02:00:00,1,0.419190204081633,2.14369,2014-01-03 16:00:00,5.13508,36900s (~10.25 hours),0.419190204081633,2.14369,2014-01-03 16:00:00,2014-01-02 08:00:00,5.13508,172800s (~2 days),2014-01-03 08:00:00,2014-01-04 02:00:00,64800s (~18 hours),1014112.50368769,668330.499083868,345782.004603818,0,70.3416669224548,2014-01-03 16:00:00,0.949,"Q10",108000,0,0,28800s (~8 hours),36000s (~10 hours),4.4955075,-90000s (~-1.04 days),1.88931,101.548611480379,2.309735,4.2950375,6.1391225,10.6649025,54.50325,157.2201725,172800,1388628000,1388800800,172800,NA,FALSE,TRUE,FALSE
"377",377,377,377,NA,2014-01-05 08:00:00,2014-01-06 18:00:00,122400s (~1.42 days),2333527.50848556,1136229.45450247,1197298.05398309,2014-01-05 08:00:00,1,0.41111,4.30664,2014-01-05 17:00:00,3.5972125,27900s (~7.75 hours),0.41111,4.30664,2014-01-05 17:00:00,2014-01-05 23:00:00,3.5972125,122400s (~1.42 days),2014-01-05 12:00:00,2014-01-06 18:00:00,108000s (~1.25 days),2210697.50803891,1013594.93141527,1197102.57662363,1,147.733333870546,2014-01-06 06:00:00,0.995,"Q5",14400,46800,46800,64800s (~18 hours),43200s (~12 hours),2.934455,100800s (~1.17 days),0.898205,43.2055557126669,0.1173775,0.3280975,3.573035,9.5329175,54.947705,159.535895,122400,1388908800,1389031200,122400,NA,FALSE,FALSE,FALSE
"378",378,378,378,NA,2014-01-06 07:00:00,2014-01-08 07:00:00,172800s (~2 days),2618390.00952143,1627477.84005476,990912.169466672,2014-01-06 07:00:00,2,0.185497346938776,2.12745,2014-01-07 07:00:00,2.2723425,26100s (~7.25 hours),0.322409642857143,2.12745,2014-01-07 07:00:00,2014-01-07 18:00:00,2.2568675,180000s (~2.08 days),2014-01-07 14:00:00,2014-01-08 07:00:00,61200s (~17 hours),904050.003287459,571912.347949685,332137.655337773,1,68.2027780257882,2014-01-07 20:00:00,0.945,"Q10",111600,46800,46800,21600s (~6 hours),39600s (~11 hours),2.26764,-46800s (~-13 hours),0.665535,84.4986114183792,0.794735,2.934455,3.2678875,8.5874175,54.39219,161.014105,172800,1388991600,1389164400,172800,NA,FALSE,FALSE,FALSE
"379",379,379,379,NA,2014-01-08 10:00:00,2014-01-10 11:00:00,176400s (~2.04 days),2590282.50941922,1545122.42722299,1045160.08219623,2014-01-08 10:00:00,2,0.2544466,1.54304,2014-01-08 23:00:00,3.1805825,35100s (~9.75 hours),0.302807380952381,1.54304,2014-01-08 23:00:00,2014-01-08 19:00:00,3.1794775,147600s (~1.71 days),2014-01-08 17:00:00,2014-01-10 11:00:00,151200s (~1.75 days),2376937.50864342,1341664.35269139,1035273.15595203,1,100.852778144516,2014-01-09 12:00:00,0.98,"Q5",25200,46800,46800,68400s (~19 hours),82800s (~23 hours),2.7236525,3600s (~1 hours),0,31.6236112261062,0.0653575,0.1456575,2.283625,5.57548,48.8219975,160.959345,176400,1389175200,1389351600,176400,NA,FALSE,FALSE,FALSE
"380",380,380,380,NA,2014-01-12 13:00:00,2014-01-14 18:00:00,190800s (~2.21 days),2863887.51041415,1565367.69540695,1298519.8150072,2014-01-12 13:00:00,1,0.30339037037037,1.99,2014-01-12 18:00:00,4.09577,40500s (~11.25 hours),0.30339037037037,1.99,2014-01-12 18:00:00,NA,4.09577,190800s (~2.21 days),2014-01-12 17:00:00,2014-01-14 18:00:00,176400s (~2.04 days),2759240.01003361,1460720.19502642,1298519.8150072,1,90.2305558836671,2014-01-13 11:00:00,0.972,"Q5",14400,61200,61200,64800s (~18 hours),111600s (~1.29 days),2.1935225,172800s (~2 days),0.6713175,35.8944445749699,0.04975,0.04975,0.71694,3.27695,40.5688975,162.0073125,190800,1389531600,1389722400,190800,NA,FALSE,FALSE,FALSE
"381",381,381,381,NA,2014-01-14 06:00:00,2014-01-16 01:00:00,154800s (~1.79 days),2456302.50893202,1645779.76699338,810522.741938637,2014-01-14 06:00:00,1,0.143363409090909,1.61846,2014-01-15 15:00:00,1.5769975,28800s (~8 hours),0.143363409090909,1.61846,2014-01-15 15:00:00,2014-01-15 14:00:00,1.5769975,154800s (~1.79 days),2014-01-15 00:00:00,2014-01-16 01:00:00,90000s (~1.04 days),1548285.00563013,1031155.66660989,517129.33902024,1,84.4777780849701,2014-01-15 13:00:00,0.966,"Q5",64800,-7200,-7200,46800s (~13 hours),43200s (~12 hours),0.362175,-50400s (~-14 hours),0.2963975,60.894444665879,1.197725,1.975265,3.8152,4.4876225,35.355355,163.2244375,154800,1389679200,1389834000,154800,NA,FALSE,FALSE,FALSE
"382",382,382,382,NA,2014-01-15 14:00:00,2014-01-19 20:00:00,367200s (~4.25 days),7923967.52881446,4230925.4049299,3693042.12388456,2014-01-15 14:00:00,2,0.35863640776699,2.37508,2014-01-18 02:00:00,9.2348875,78300s (~21.75 hours),0.351493076923077,1.91474,2014-01-17 02:00:00,2014-01-15 14:00:00,4.56941,446400s (~5.17 days),2014-01-16 20:00:00,2014-01-19 20:00:00,259200s (~3 days),6383325.02321212,2973752.32726609,3409572.69594602,2,213.188889664122,2014-01-18 20:00:00,0.999,"Q5",108000,64800,151200,172800s (~2 days),86400s (~1 days),8.866835,-46800s (~-13 hours),1.3041425,71.7902780388336,0.292295,0.564675,2.2346575,4.4528875,33.9338275,161.0607175,367200,1389794400,1390161600,367200,NA,FALSE,FALSE,FALSE
"383",383,383,383,NA,2014-01-21 04:00:00,2014-01-22 21:00:00,147600s (~1.71 days),1696195.00616799,1288164.16171978,408030.84444821,2014-01-21 04:00:00,1,0.0839628571428571,1.12906,2014-01-21 17:00:00,0.88161,28800s (~8 hours),0.092801052631579,1.12906,2014-01-21 17:00:00,2014-01-21 17:00:00,0.88161,133200s (~1.54 days),2014-01-21 21:00:00,2014-01-22 21:00:00,86400s (~1 days),1148845.00417762,779076.145471137,369768.858706486,1,69.6916669200912,2014-01-22 10:00:00,0.948,"Q10",61200,61200,61200,46800s (~13 hours),39600s (~11 hours),0.87234,108000s (~1.25 days),0.26364,41.941666819182,0.00145,0.1643075,0.55313,5.890705,32.87994,169.15328,147600,1390276800,1390424400,147600,NA,FALSE,FALSE,FALSE
"384",384,384,384,NA,2014-01-23 00:00:00,2014-01-25 20:00:00,244800s (~2.83 days),6467570.02351846,2274021.33152768,4193548.69199078,2014-01-23 00:00:00,2,0.207931449275362,1.56624,2014-01-24 07:00:00,3.5868175,45900s (~12.75 hours),0.296173125,1.56624,2014-01-24 07:00:00,2014-01-24 05:00:00,3.5540775,169200s (~1.96 days),2014-01-23 22:00:00,2014-01-25 20:00:00,165600s (~1.92 days),5750887.52091234,1588072.23434983,4162815.28656252,1,248.11666756891,2014-01-24 22:00:00,0.999,"Q5",79200,54000,54000,86400s (~1 days),79200s (~22 hours),3.5539775,3600s (~1 hours),0,35.9541667974093,0.0175475,0.1061475,0.8944725,1.4470175,28.30409,169.725835,244800,1390435200,1390680000,244800,NA,FALSE,FALSE,FALSE
"385",385,385,385,NA,2014-01-26 04:00:00,2014-01-27 14:00:00,122400s (~1.42 days),2471442.50898707,1296420.34996499,1175022.15902208,2014-01-26 04:00:00,1,0.764712285714286,2.8888,2014-01-26 09:00:00,6.6912325,31500s (~8.75 hours),0.764712285714286,2.8888,2014-01-26 09:00:00,2014-01-27 06:00:00,6.6912325,122400s (~1.42 days),2014-01-26 09:00:00,2014-01-27 14:00:00,104400s (~1.21 days),2301620.00836954,1130756.17643632,1170863.83193321,1,127.894444909516,2014-01-27 02:00:00,0.991,"Q5",18000,61200,61200,61200s (~17 hours),43200s (~12 hours),5.1171025,21600s (~6 hours),8.5e-05,36.1861112426971,0.04263,0.048555,2.468565,3.6817325,24.4140125,172.87549,122400,1390708800,1390831200,122400,NA,FALSE,FALSE,FALSE
"386",386,386,386,NA,2014-01-27 01:00:00,2014-01-30 16:00:00,313200s (~3.62 days),6179957.5224726,3449360.94308342,2730596.57938918,2014-01-27 01:00:00,1,0.281805795454545,2.64224,2014-01-29 13:00:00,6.1997275,59400s (~16.5 hours),0.370132388059702,2.64224,2014-01-29 13:00:00,2014-01-27 06:00:00,6.1997175,313200s (~3.62 days),2014-01-28 12:00:00,2014-01-30 16:00:00,187200s (~2.17 days),4220457.51534714,2042972.96624876,2177484.54909838,2,119.658333768455,2014-01-30 06:00:00,0.989,"Q5",126000,61200,61200,151200s (~1.75 days),36000s (~10 hours),6.1997275,-54000s (~-15 hours),2.22556,83.56111141497,1.9676625,4.8626375,4.8954625,8.4366775,28.32666,175.2139325,313200,1390784400,1391097600,313200,NA,FALSE,FALSE,FALSE
"387",387,387,387,NA,2014-01-31 07:00:00,2014-02-02 22:00:00,226800s (~2.62 days),4372275.0158992,2337834.78807179,2034440.22782741,2014-01-31 07:00:00,1,0.490656875,2.49137,2014-02-01 12:00:00,7.85051,54000s (~15 hours),0.490656875,2.49137,2014-02-01 12:00:00,NA,7.85051,226800s (~2.62 days),2014-01-31 12:00:00,2014-02-02 22:00:00,208800s (~2.42 days),4207860.01530133,2174693.49704024,2033166.51826108,2,122.738889335213,2014-02-01 07:00:00,0.99,"Q5",18000,-18000,-18000,68400s (~19 hours),140400s (~1.62 days),4.5526875,46800s (~13 hours),0,36.626389022076,0.00534,0.00534,1.5562025,5.5418425,29.192465,177.7194825,226800,1391151600,1391378400,226800,NA,FALSE,FALSE,FALSE
"388",388,388,388,NA,2014-02-02 03:00:00,2014-02-06 09:00:00,367200s (~4.25 days),8647172.5314443,4256119.16538009,4391053.36606421,2014-02-02 03:00:00,1,0.299947087378641,2.55339,2014-02-03 18:00:00,7.7236375,74700s (~20.75 hours),0.299947087378641,2.55339,2014-02-03 18:00:00,2014-02-04 20:00:00,7.7236375,367200s (~4.25 days),2014-02-03 17:00:00,2014-02-06 09:00:00,230400s (~2.67 days),6834475.02485267,2843590.00727894,3990885.01757372,2,200.50277850688,2014-02-05 14:00:00,0.999,"Q5",136800,158400,158400,162000s (~1.88 days),68400s (~19 hours),6.92982,-75600s (~-21 hours),0.71485,56.5388890944851,1.309515,3.30468,7.2674975,8.8330775,34.7707225,179.0119225,367200,1391310000,1391677200,367200,NA,FALSE,FALSE,FALSE
"389",389,389,389,NA,2014-02-05 13:00:00,2014-02-08 02:00:00,219600s (~2.54 days),5292540.01924562,3146636.61730979,2145903.40193583,2014-02-05 13:00:00,1,0.29377064516129,2.11462,2014-02-07 23:00:00,4.553445,47700s (~13.25 hours),0.29377064516129,2.11462,2014-02-07 23:00:00,NA,4.553445,219600s (~2.54 days),2014-02-06 21:00:00,2014-02-08 02:00:00,104400s (~1.21 days),2282952.50830166,1559623.50648465,723329.001817007,1,100.538889254485,2014-02-07 10:00:00,0.98,"Q5",115200,-46800,-46800,46800s (~13 hours),57600s (~16 hours),2.6494975,-79200s (~-22 hours),1.14949,121.586111553243,1.7310925,3.77449,5.769555,8.4491,37.2189525,185.4502275,219600,1391605200,1391824800,219600,NA,FALSE,FALSE,FALSE
"390",390,390,390,NA,2014-02-07 09:00:00,2014-02-08 23:00:00,136800s (~1.58 days),3017465.01097261,2002487.5611909,1014977.44978172,2014-02-07 09:00:00,1,0.41288358974359,2.11462,2014-02-07 23:00:00,4.025615,32400s (~9 hours),0.41288358974359,2.11462,2014-02-07 23:00:00,NA,4.025615,136800s (~1.58 days),2014-02-08 06:00:00,2014-02-08 23:00:00,61200s (~17 hours),1441875.00524319,885687.245731867,556187.759511321,1,109.838889288304,2014-02-08 16:00:00,0.985,"Q5",75600,61200,61200,36000s (~10 hours),25200s (~7 hours),3.29427,-68400s (~-19 hours),1.93448,86.5958336482277,0.603515,1.9432375,3.293795,8.71411,33.7889825,187.8975575,136800,1391763600,1391900400,136800,NA,FALSE,FALSE,FALSE
"391",391,391,391,NA,2014-02-08 15:00:00,2014-02-10 06:00:00,140400s (~1.62 days),2684692.50976253,1717237.45907152,967455.050691014,2014-02-08 15:00:00,2,0.34361675,1.31755,2014-02-09 07:00:00,3.4361675,28800s (~8 hours),0.441270322580645,1.31755,2014-02-09 07:00:00,NA,3.419845,828000s (~1.37 weeks),2014-02-09 01:00:00,2014-02-10 06:00:00,104400s (~1.21 days),1912590.00695488,1245139.73207743,667450.274877456,1,87.4222225401216,2014-02-09 20:00:00,0.969,"Q5",36000,46800,46800,68400s (~19 hours),36000s (~10 hours),3.416895,-36000s (~-10 hours),1.4562175,88.6805558780307,1.211845,3.0715875,4.413935,9.3984025,35.551265,191.013645,140400,1391871600,1392012000,140400,NA,FALSE,FALSE,FALSE
"392",392,392,392,NA,2014-02-10 05:00:00,2014-02-13 11:00:00,280800s (~3.25 days),5222802.51899203,3400195.85443077,1822606.66456126,2014-02-10 05:00:00,1,0.337949873417722,1.90758,2014-02-11 07:00:00,6.67451,65700s (~18.25 hours),0.337949873417722,1.90758,2014-02-11 07:00:00,2014-02-12 19:00:00,6.67451,280800s (~3.25 days),2014-02-10 22:00:00,2014-02-13 11:00:00,219600s (~2.54 days),4548682.51654068,2751923.31195954,1796759.20458114,2,111.758333739728,2014-02-11 20:00:00,0.986,"Q5",61200,46800,46800,79200s (~22 hours),140400s (~1.62 days),3.8027125,-10800s (~-3 hours),0.0167025,48.4847223985306,0.0074725,1.42483,4.509945,8.791485,38.5943325,193.72671,280800,1392008400,1392289200,280800,NA,FALSE,FALSE,FALSE
"393",393,393,393,NA,2014-02-13 01:00:00,2014-02-16 13:00:00,302400s (~3.5 days),5926592.52155127,3590675.65825819,2335916.86329308,2014-02-13 01:00:00,1,0.262000588235294,1.80495,2014-02-14 15:00:00,5.5675125,56700s (~15.75 hours),0.318139571428571,1.80495,2014-02-14 15:00:00,NA,5.5674425,493200s (~5.71 days),2014-02-14 09:00:00,2014-02-16 13:00:00,187200s (~2.17 days),4070170.01480063,2059443.96615221,2010726.04864842,2,148.469444984334,2014-02-15 03:00:00,0.995,"Q5",115200,43200,43200,64800s (~18 hours),122400s (~1.42 days),4.267875,-43200s (~-12 hours),0.6407575,80.3111114031519,0.6193325,2.140285,5.67199,8.36549,43.277525,197.59744,302400,1392253200,1392555600,302400,NA,FALSE,FALSE,FALSE
"394",394,394,394,NA,2014-02-19 16:00:00,2014-02-21 16:00:00,172800s (~2 days),2144885.00779959,1569038.97967565,575846.028123944,2014-02-19 16:00:00,1,0.180784285714286,0.838,2014-02-19 18:00:00,2.2146075,35100s (~9.75 hours),0.180784285714286,0.838,2014-02-19 18:00:00,2014-02-20 19:00:00,2.2146075,172800s (~2 days),2014-02-20 03:00:00,2014-02-21 16:00:00,133200s (~1.54 days),1769377.50643411,1218176.2320351,551201.274399012,1,64.1611113444245,2014-02-20 16:00:00,0.938,"Q10",39600,79200,79200,46800s (~13 hours),86400s (~1 days),1.14514,262800s (~3.04 days),1.565275,44.3680557168941,0.019475,0.019475,0.6319225,1.6074275,36.2941675,189.50584,172800,1392825600,1392998400,172800,NA,FALSE,FALSE,FALSE
